Id,MSSubClass,MSZoning,LotFrontage,LotArea,Paved,LotShape,LandContour,Utilities,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,Bath,SalePrice
317,239948,191004,94,13005,1,0,180183,1,179956,185763,210051,7,7,1980,1980,171483,179803,231690,230093,204691,278,2,3,149805,3,3,1,692,0,153,845,2,1,1200,2353,4,1,3,10,6,1,3,202892,1983,202068,2,484,3,187885,2,173401,175202,25,260000
318,239948,214014,75,9000,1,1,180183,1,179956,185763,210051,8,5,2006,2006,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,0,0,1088,1088,4,1,871,1959,3,1,2,8,6,1,4,202892,2006,202068,3,1025,3,187885,2,173401,175202,25,270000
319,239948,191004,90,9900,1,1,203661,1,196734,185763,210051,7,5,1993,1993,171483,179803,163077,167661,204691,256,2,3,225230,3,3,4,987,0,360,1347,4,1,1274,2646,4,1,2,9,6,1,3,202892,1993,202068,3,656,3,187885,2,173401,175202,25,260000
320,169736,191004,69,14115,1,1,180183,1,179956,185763,166703,7,5,1980,1980,171483,179803,175942,168112,204691,225,1,3,149805,3,3,3,1036,0,336,1372,2,1,0,1472,3,1,1,6,6,2,3,202892,1980,142156,2,588,3,187885,2,173401,175202,20,187500
321,239948,191004,111,16259,1,1,180183,1,179956,185763,210051,9,5,2006,2006,171483,179803,213732,214432,265583,370,1,3,225230,4,4,3,0,0,1249,1249,4,1,1347,2596,4,1,2,9,6,0,1,202892,2006,202068,3,840,3,187885,2,274945,272291,35,342643
322,239948,191004,99,12099,1,0,180183,1,179956,185763,210051,8,5,2004,2004,171483,179803,213732,214432,204691,388,2,3,225230,4,3,3,970,0,166,1136,4,1,1332,2468,4,1,2,10,6,1,4,254751,2004,240052,3,872,3,187885,2,173401,175202,25,354000
323,239948,191004,86,10380,1,0,180183,1,179956,185763,210051,7,5,1986,1987,171483,179803,175942,168112,204691,172,2,3,149805,2,3,4,28,1474,0,1502,4,1,1177,2730,4,1,2,8,6,1,3,202892,1987,240052,2,576,3,187885,2,173401,175202,25,301000
324,185224,126316,49,5820,1,1,180183,1,179956,185763,175985,3,8,1955,2005,171483,179803,213732,214432,156221,0,1,2,149805,2,3,1,256,0,906,1162,4,1,0,1163,3,1,1,6,6,0,1,202892,1955,142156,1,220,2,187885,2,173401,175202,10,126175
325,169736,191004,96,11275,1,1,180183,1,179956,185763,166703,7,7,1967,2007,180569,240312,149841,148386,204691,300,2,2,149805,3,3,1,0,0,710,710,4,1,1080,2978,5,1,2,11,6,1,4,254751,1961,240052,2,564,3,187885,2,173401,175202,25,242000
326,108592,126316,50,5000,1,1,180183,1,179956,185763,110150,5,6,1941,1950,171483,179803,149422,149803,156221,0,1,3,149805,2,3,3,116,0,604,720,0,0,0,803,2,1,1,5,6,0,1,134091,1941,142156,2,360,3,187885,2,173401,175202,10,87000
327,200779,191004,32,10846,1,0,180183,1,179956,181959,175985,8,5,1993,1993,171483,179803,194573,195817,156221,0,2,3,225230,3,3,4,1619,0,100,1719,4,1,0,1719,1,1,2,6,6,2,4,202892,1993,240052,2,473,3,187885,2,245750,175202,15,324000
328,185224,191004,80,11600,1,1,180183,1,179956,185763,175985,6,5,1960,1960,218876,179803,149841,148386,204691,175,1,3,149805,2,3,1,565,0,818,1383,2,1,0,1383,3,1,1,7,6,0,1,202892,1960,202068,1,292,3,187885,2,173401,175202,15,145250
329,192437,191004,69,11888,1,0,143104,1,179956,185763,157355,6,6,1916,1994,171483,179803,149841,161328,156221,0,1,3,132291,2,3,1,0,0,844,844,3,0,689,2134,5,1,2,10,6,0,1,134091,1930,142156,2,441,3,187885,2,173401,175202,20,214500
330,166772,126316,60,6402,1,1,180183,1,179956,185763,210051,5,5,1920,1950,171483,179803,149841,161328,156221,0,1,3,225230,2,3,2,0,0,596,596,2,0,596,1192,3,1,1,6,6,0,1,134091,1920,142156,1,189,2,114654,0,173401,175202,10,78000
331,133541,191004,69,10624,1,0,180183,1,179956,133541,175985,5,4,1964,1964,171483,179803,163077,167661,204691,84,1,3,149805,2,3,1,40,264,1424,1728,2,1,0,1728,6,2,1,10,6,0,1,134091,2002,142156,1,352,3,187885,2,173401,175202,20,119000
332,185224,191004,70,8176,1,1,180183,1,179956,185763,175985,5,6,1958,1992,171483,179803,149841,148386,156221,0,1,3,149805,2,3,1,846,0,210,1056,1,1,0,1056,3,1,1,6,6,0,1,202892,1958,202068,1,308,3,187885,2,173401,175202,10,139000
333,185224,191004,85,10655,1,0,180183,1,179956,185763,175985,8,5,2003,2004,171483,179803,213732,214432,204691,296,2,3,225230,3,3,1,1124,479,1603,3206,4,1,0,1629,3,1,2,7,6,1,4,202892,2003,202068,3,880,3,187885,2,173401,175202,20,284000
334,200779,126316,59,8198,1,1,180183,1,179956,181959,175985,7,5,2004,2004,171483,179803,213732,214432,265583,146,2,3,225230,3,3,3,720,0,638,1358,4,1,0,1358,2,1,2,6,6,1,4,202892,2004,202068,2,484,3,187885,2,173401,175202,20,207000
335,239948,191004,59,9042,1,0,180183,1,179956,185763,210051,6,5,1998,1998,171483,179803,213732,214432,156221,0,1,3,225230,3,3,4,828,0,115,943,3,1,695,1638,3,1,1,7,6,2,3,202892,1998,240052,2,472,3,187885,2,173401,175202,25,192000
336,129613,191004,69,164660,0,0,231533,1,204379,128432,143116,5,6,1965,1965,171483,179803,175942,168112,156221,0,1,3,149805,2,3,4,1249,147,103,1499,4,1,167,1786,3,1,1,7,6,2,4,202892,1965,240052,2,529,3,187885,2,173401,175202,20,228950
337,185224,191004,86,14157,1,0,231533,1,179956,185763,175985,9,5,2005,2006,218876,179803,213732,214432,265583,200,2,3,225230,4,3,4,1249,0,673,1922,4,1,0,1922,3,1,2,8,6,1,4,202892,2005,240052,3,676,3,187885,2,173401,175202,20,377426
338,185224,191004,70,9135,1,1,180183,1,179956,185763,175985,7,5,2002,2003,171483,179803,213732,214432,204691,113,2,3,225230,3,3,3,810,0,726,1536,4,1,0,1536,3,1,2,7,6,0,1,202892,2002,202068,2,532,3,187885,2,173401,175202,20,214000
339,185224,191004,91,14145,1,1,180183,1,179956,185763,175985,7,7,1984,1998,171483,179803,149841,148386,156221,0,2,3,149805,3,3,2,213,0,995,1208,4,1,0,1621,3,1,2,8,6,0,1,202892,1984,202068,2,440,3,187885,2,173401,175202,20,202500
340,185224,191004,66,12400,1,0,180183,1,179956,185763,175985,6,7,1958,1998,218876,179803,149841,148386,204691,176,1,3,149805,2,2,1,585,0,630,1215,2,1,0,1215,3,1,1,6,6,0,1,202892,1958,142156,1,297,3,187885,2,173401,175202,10,155000
341,239948,191004,85,14191,1,1,180183,1,179956,185763,210051,8,5,2002,2002,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,967,967,4,1,915,1908,4,1,2,9,6,0,1,202892,2002,240052,2,431,3,187885,2,173401,175202,25,202900
342,185224,131558,60,8400,1,1,180183,1,179956,185763,175985,4,4,1950,1950,171483,179803,149841,114060,156221,0,0,1,149805,2,2,1,0,0,721,721,3,1,0,841,2,1,1,4,6,0,1,109985,1950,142156,1,294,3,187885,0,173401,175202,10,82000
343,133541,191004,69,8544,1,1,180183,1,179956,133541,175985,3,4,1949,1950,171483,179803,162990,155905,204691,340,1,3,107365,0,1,0,0,0,0,0,1,0,0,1040,2,2,1,6,6,0,1,134091,1949,142156,2,400,3,187885,2,173401,175202,20,87500
344,200779,191004,63,8849,1,0,180183,1,179956,181959,175985,9,5,2005,2005,218876,179803,149422,149803,204691,616,3,3,225230,4,3,1,28,0,1656,1684,4,1,0,1684,2,1,3,6,6,1,5,202892,2005,202068,2,564,3,187885,2,173401,175202,20,266000
345,138647,126316,36,2592,1,1,180183,1,179956,181959,210051,5,3,1976,1976,171483,179803,231690,230093,156221,0,1,3,149805,3,3,1,129,232,175,536,2,1,576,1112,3,1,1,4,6,0,1,202892,1976,142156,1,336,3,187885,2,173401,175202,15,85000
346,143302,191004,65,6435,1,1,180183,1,179956,185763,143116,6,5,1939,1950,171483,179803,149422,149803,156221,0,1,3,132291,2,3,1,0,0,972,972,3,1,605,1577,3,1,0,6,6,1,4,134091,1939,142156,1,312,3,187885,2,173401,175202,10,140200
347,185224,191004,69,12772,1,0,180183,1,179956,185763,175985,6,8,1960,1998,218876,179803,149422,149803,156221,0,1,2,149805,2,3,2,498,0,460,958,2,1,0,958,2,1,1,5,6,0,1,202892,1960,202068,1,301,3,187885,2,173401,175202,10,151500
348,185224,191004,69,17600,1,0,180183,1,179956,185763,175985,6,5,1960,1960,171483,179803,149841,148386,204691,30,1,3,149805,2,3,1,1270,0,208,1478,4,1,0,1478,3,1,1,6,6,2,4,202892,1960,142156,2,498,3,187885,2,173401,175202,20,157500
349,138647,191004,36,2448,1,1,180183,1,179956,135911,210051,7,5,2003,2004,171483,179803,213732,161328,265583,106,2,3,225230,3,3,1,573,0,191,764,4,1,862,1626,2,1,2,6,6,0,1,254751,2003,202068,2,474,3,187885,2,173401,175202,25,154000
350,239948,191004,56,20431,1,0,180183,1,179956,185763,210051,9,5,2005,2006,218876,179803,231690,230093,204691,870,3,3,225230,4,3,1,1410,0,438,1848,4,1,880,2728,4,1,3,10,6,2,5,202892,2006,240052,3,706,3,187885,2,274945,272291,25,437154
351,200779,191004,68,7820,1,0,180183,1,179956,181959,175985,9,5,2007,2007,218876,179803,149422,149803,204691,362,3,3,225230,4,3,1,0,0,1869,1869,4,1,0,1869,2,1,3,6,6,1,4,202892,2007,202068,2,617,3,187885,2,274945,272291,20,318061
352,200779,191004,69,5271,1,0,203661,1,196734,185763,175985,7,5,1986,1986,171483,179803,149841,148386,156221,0,1,3,225230,3,3,4,1082,0,371,1453,3,1,0,1453,2,1,2,6,6,1,3,202892,1986,202068,2,445,3,187885,2,173401,146526,15,190000
353,143302,191004,60,9084,1,1,180183,1,179956,185763,143116,5,6,1941,1950,171483,179803,213732,214432,156221,0,1,3,149805,2,2,2,236,380,0,616,2,0,495,1111,3,1,1,5,6,0,1,134091,1941,142156,1,200,3,114654,2,144369,175202,10,95000
354,95829,126316,60,8520,1,1,180183,1,179956,185763,175985,6,8,1928,2003,171483,179803,213732,214432,156221,0,1,2,132291,2,3,1,0,0,624,624,3,1,0,720,2,1,1,5,6,0,1,134091,2005,142156,2,484,3,187885,2,173401,175202,10,105900
355,143302,191004,60,8400,1,1,143104,1,179956,185763,143116,6,5,1940,2000,171483,179803,149841,149803,156221,0,1,3,149805,2,3,1,388,0,552,940,4,1,403,1595,2,1,1,6,6,2,4,202892,1940,142156,1,240,3,187885,2,173401,175202,10,140000
356,185224,191004,105,11249,1,0,180183,1,179956,185763,175985,6,5,1995,1995,171483,179803,213732,214432,156221,0,2,2,225230,3,4,1,334,544,322,1200,4,1,0,1200,3,1,2,6,6,0,1,202892,1995,202068,2,521,3,187885,2,173401,175202,20,177500
357,185224,191004,69,9248,1,0,180183,1,179956,185763,175985,6,6,1992,1992,171483,179803,163077,167661,204691,106,1,3,225230,3,3,1,560,0,598,1158,3,1,0,1167,3,1,2,6,6,0,1,202892,1992,202068,2,400,3,187885,2,173401,175202,20,173000
358,200779,126316,44,4224,1,1,180183,1,179956,181959,175985,5,5,1976,1976,171483,179803,231690,230093,156221,0,1,3,225230,3,3,1,874,0,268,1142,2,1,0,1142,3,1,1,6,6,1,0,202892,1976,240052,2,528,3,187885,2,173401,175202,15,134000
359,169736,191004,92,6930,1,0,180183,1,179956,185763,166703,5,4,1958,1958,218876,179803,149841,252061,204691,120,1,3,149805,2,3,3,300,294,468,1062,4,1,0,1352,3,1,2,6,2,0,1,254751,1958,142156,1,288,3,187885,2,173401,146526,10,130000
360,239948,191004,78,12011,1,0,180183,1,179956,185763,210051,8,5,1998,1998,171483,179803,213732,214432,204691,530,2,3,225230,3,3,3,956,0,130,1086,4,1,838,1924,3,1,2,7,6,1,3,202892,1998,202068,2,592,3,187885,2,173401,175202,25,280000
361,147810,191004,69,7540,1,0,180183,1,179956,185763,135074,6,6,1978,1978,171483,179803,213732,214432,156221,0,1,3,149805,3,3,3,773,0,115,888,4,1,0,912,2,1,1,5,6,1,3,202892,1978,202068,2,470,3,187885,2,173401,175202,10,156000
362,143302,191004,69,9144,1,1,180183,1,179956,185763,143116,5,5,1940,1982,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,399,0,484,883,3,1,517,1505,3,1,1,8,6,0,1,134091,1940,142156,1,240,3,187885,0,173401,175202,10,145000
363,147810,191004,64,7301,1,1,180183,1,179956,185763,135074,7,5,2003,2003,171483,179803,163077,167661,204691,500,2,3,107365,0,1,0,0,0,0,0,4,1,1427,1922,4,1,2,7,6,1,5,254751,2003,202068,2,672,3,187885,2,138795,175202,30,198500
364,138647,126316,21,1680,1,1,180183,1,179956,135911,210051,6,8,1972,2007,171483,179803,163077,167661,204691,510,1,3,149805,2,3,1,162,0,321,483,3,1,504,987,2,1,2,5,6,0,1,134091,1972,142156,1,264,3,187885,2,173401,175202,15,118000
365,239948,191004,69,18800,1,0,180183,1,179956,185763,210051,6,5,1976,1976,171483,179803,163077,167661,204691,120,1,3,225230,3,3,2,712,0,84,796,2,1,784,1574,3,1,1,6,6,1,3,202892,1976,240052,2,566,3,187885,2,173401,175202,25,190000
366,166772,126316,59,10690,1,1,180183,1,179956,185763,210051,5,7,1920,1997,218876,179803,213732,214432,156221,0,1,2,149805,2,2,1,456,0,216,672,3,1,672,1344,3,1,1,6,6,0,1,134091,1964,142156,1,468,3,114654,2,173401,175202,10,147000
367,185224,191004,69,9500,1,0,180183,1,179956,185763,175985,6,5,1963,1963,171483,179803,175942,168112,204691,247,1,3,149805,3,3,1,609,0,785,1394,3,1,0,1394,3,1,1,6,6,2,4,202892,1963,202068,2,514,3,187885,2,173401,175202,15,159000
368,169736,191004,101,9150,1,0,180183,1,179956,185763,166703,6,5,1962,1962,171483,185406,175942,168112,204691,305,1,3,149805,3,3,4,371,0,728,1099,3,1,0,1431,3,1,1,6,6,1,4,160570,1962,202068,1,296,3,187885,2,173401,175202,10,165000
369,185224,191004,78,7800,1,1,180183,1,179956,185763,175985,5,6,1954,1954,171483,179803,163077,167661,204691,200,1,3,225230,2,3,1,540,0,728,1268,3,1,0,1268,2,1,1,7,6,1,4,202892,1954,240052,1,244,3,187885,2,173401,175202,10,132000
370,185224,191004,69,9830,1,0,180183,1,179956,185763,175985,5,7,1959,2006,171483,179803,149841,148386,156221,0,1,2,149805,2,3,1,72,258,733,1063,4,1,0,1287,3,1,2,7,6,1,4,134091,1997,240052,2,576,3,187885,2,173401,175202,10,162000
371,239948,191004,69,8121,1,0,180183,1,179956,185763,210051,6,5,2000,2000,171483,179803,213732,214432,156221,0,1,3,225230,3,3,1,0,0,953,953,4,1,711,1664,3,1,1,7,6,1,3,202892,2000,202068,2,460,3,187885,2,173401,175202,25,172400
372,143302,191004,80,17120,1,1,180183,1,179956,185763,143116,4,4,1959,1959,171483,179803,150655,168112,156221,0,1,3,149805,0,1,0,0,0,0,0,2,1,468,1588,4,1,1,7,2,1,4,134091,1991,240052,2,680,3,187885,0,173401,175202,20,134432
373,200779,191004,50,7175,1,1,180183,1,179956,181959,175985,6,5,1984,1984,171483,179803,175942,168112,156221,0,1,3,149805,3,3,1,623,121,0,744,2,1,0,752,2,1,1,4,6,0,1,202892,1984,142156,1,264,3,187885,2,173401,175202,10,125000
374,185224,191004,79,10634,1,1,180183,1,179956,185763,175985,5,6,1953,1953,171483,179803,149422,149803,156221,0,1,3,225230,2,3,1,428,180,0,608,2,1,0,1319,3,1,1,5,2,0,1,202892,1953,142156,1,270,3,187885,2,173401,175202,10,123000
375,239948,191004,65,8200,1,1,180183,1,179956,185763,210051,7,5,2003,2004,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,847,847,4,1,1081,1928,4,1,2,8,6,1,4,254751,2003,240052,2,434,3,187885,2,173401,175202,25,219500
376,95829,191004,69,10020,1,0,203661,1,204379,185763,175985,1,1,1922,1950,171483,179803,149841,148386,156221,0,0,1,132291,1,0,4,350,0,333,683,3,0,0,904,1,1,0,4,4,0,1,103317,1980,103317,0,0,1,103317,2,173401,175202,5,61000
377,147810,191004,57,8846,1,0,180183,1,179956,185763,135074,5,5,1996,1996,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,298,0,572,870,4,1,0,914,2,1,1,5,6,0,1,134091,1998,142156,2,576,3,187885,2,173401,175202,10,148000
378,239948,214014,102,11143,1,0,180183,1,179956,185763,210051,8,5,2004,2005,171483,179803,231690,230093,156221,0,2,3,225230,3,3,1,0,0,1580,1580,4,1,886,2466,4,1,2,8,6,1,4,202892,2004,202068,2,610,3,187885,2,173401,175202,30,340000
379,185224,191004,88,11394,1,1,180183,1,179956,185763,175985,9,2,2010,2010,218876,179803,213732,214432,265583,350,2,3,225230,4,3,3,1445,0,411,1856,4,1,0,1856,1,1,3,8,6,1,5,202892,2010,240052,3,834,3,187885,2,274945,272291,15,394432
380,239948,191004,60,8123,1,0,180183,1,179956,185763,210051,6,5,2000,2000,171483,179803,213732,214432,204691,16,1,3,225230,3,3,1,0,0,982,982,4,1,793,1800,3,1,1,7,6,1,3,202892,2000,240052,2,463,3,187885,2,173401,175202,25,179000
381,143302,191004,50,5000,1,1,180183,1,179956,185763,143116,5,6,1924,1950,171483,179803,194573,148386,156221,0,1,3,132291,2,3,1,218,0,808,1026,2,1,665,1691,3,1,2,6,6,1,4,134091,1924,142156,1,308,3,187885,2,173401,175202,20,127000
382,185224,214014,60,7200,1,1,180183,1,179956,185763,175985,7,5,2006,2006,171483,179803,213732,214432,156221,0,2,3,225230,3,4,1,0,0,1293,1293,4,1,0,1301,2,1,2,5,6,1,4,202892,2006,202068,2,572,3,187885,2,274945,272291,20,187750
383,239948,191004,79,9245,1,0,180183,1,179956,185763,210051,7,5,2006,2006,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,0,0,939,939,4,1,858,1797,3,1,2,8,6,0,1,202892,2006,202068,2,639,3,187885,2,173401,175202,25,213500
384,108592,131558,60,9000,1,1,180183,1,179956,185763,110150,6,3,1928,1950,171483,179803,149841,148386,156221,0,1,3,132291,1,2,1,0,0,784,784,2,0,0,784,2,1,1,5,6,0,1,134091,1950,142156,2,360,2,114654,0,173401,175202,10,76000
385,239948,191004,69,53107,1,0,203661,1,196734,185763,210051,6,5,1992,1992,171483,179803,163077,167661,156221,0,2,3,225230,3,3,3,985,0,595,1580,4,1,874,1953,3,1,2,9,6,2,2,202892,1992,240052,2,501,3,187885,2,173401,175202,25,240000
386,200779,191004,43,3182,1,1,180183,1,179956,181959,175985,8,5,2004,2005,171483,179803,213732,214432,204691,16,2,3,225230,3,3,1,24,0,1232,1256,4,1,0,1269,2,1,2,6,6,1,3,202892,2004,240052,2,430,3,187885,2,173401,175202,20,192000
387,143302,191004,58,8410,1,1,180183,1,179956,185763,143116,5,3,1910,1996,148910,179803,149841,214432,156221,0,1,1,225230,2,3,1,0,0,658,658,2,1,526,1184,5,1,1,8,6,0,1,103317,1980,103317,0,0,1,103317,0,173401,107767,10,81000
388,169736,191004,72,7200,1,1,180183,1,179956,185763,166703,6,6,1976,1976,218876,179803,149422,149803,204691,255,1,3,149805,2,3,3,631,0,410,1041,4,1,0,1125,3,1,1,6,6,1,2,134091,1977,142156,1,352,3,187885,2,173401,146526,10,125000
389,185224,191004,93,9382,1,0,180183,1,179956,185763,175985,7,5,1999,2000,171483,179803,213732,214432,204691,125,2,3,225230,3,3,1,0,0,1468,1468,4,1,0,1479,3,1,2,6,6,0,1,202892,1999,202068,2,577,3,187885,2,173401,175202,20,191000
390,239948,191004,96,12474,1,1,180183,1,179956,185763,210051,10,5,2007,2008,171483,179803,213732,214432,265583,272,3,3,225230,4,3,3,1280,0,402,1682,4,1,590,2332,3,1,3,9,6,1,5,254751,2008,240052,3,846,3,187885,2,274945,272291,25,426000
391,143302,191004,50,8405,1,1,180183,1,179956,185763,143116,5,8,1900,1950,171483,179803,149422,149803,156221,0,1,3,132291,2,4,1,241,391,229,861,4,1,406,1367,4,1,1,7,6,0,1,134091,1978,142156,1,384,3,187885,2,173401,175202,10,119000
392,239948,191004,71,12209,1,0,180183,1,179956,185763,210051,6,5,2001,2002,171483,179803,213732,214432,156221,0,1,3,225230,4,3,1,690,0,114,804,4,1,1157,1961,3,1,2,7,6,1,3,254751,2001,240052,2,560,3,187885,2,173401,175202,25,215000
393,185224,191004,69,8339,1,0,180183,1,179956,185763,175985,5,7,1959,1959,171483,179803,149422,149803,156221,0,1,3,107365,0,1,0,0,0,0,0,2,1,0,882,3,1,1,5,6,0,1,202892,1959,202068,1,294,3,187885,2,173401,175202,10,106500
394,95829,191004,69,7446,1,1,180183,1,179956,185763,175985,4,5,1941,1950,171483,179803,150655,161328,156221,0,1,3,149805,2,3,1,266,0,522,788,2,1,0,788,2,1,1,4,6,2,3,103317,1980,103317,0,0,1,103317,2,173401,146526,10,100000
395,143302,191004,60,10134,1,1,180183,1,179956,185763,143116,5,6,1940,1950,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,0,0,735,735,3,1,299,1034,2,1,1,5,6,0,1,134091,1940,142156,1,240,3,187885,2,173401,175202,10,109000
396,185224,191004,68,9571,1,1,180183,1,179956,185763,175985,5,6,1956,1956,171483,179803,149841,148386,156221,0,1,3,149805,2,3,3,739,0,405,1144,2,1,0,1144,3,1,1,6,6,0,1,202892,1956,142156,1,596,3,187885,2,173401,175202,10,129000
397,185224,191004,60,7200,1,1,203661,1,179956,185763,175985,5,5,1972,1972,218876,179803,149422,149803,156221,0,1,3,149805,2,3,3,777,0,117,894,2,1,0,894,2,1,1,6,6,0,1,134091,1985,202068,2,600,3,187885,2,173401,175202,10,123000
398,239948,191004,69,7590,1,1,180183,1,179956,185763,210051,5,5,1962,1962,171483,179803,213732,214432,204691,288,1,3,149805,2,3,1,540,0,324,864,2,1,936,1812,4,1,1,8,6,1,3,202892,1962,202068,1,264,3,187885,2,173401,175202,20,169500
399,95829,126316,60,8967,1,1,180183,1,179956,185763,175985,5,2,1920,1950,171483,179803,149422,149803,156221,0,1,1,132291,1,0,1,0,0,961,961,3,1,0,1077,2,1,1,6,0,0,1,134091,1920,142156,1,338,0,108679,0,173401,146526,10,67000
400,239948,214014,65,8125,1,1,180183,1,179956,185763,210051,7,5,2006,2007,171483,179803,231690,230093,265583,100,2,3,225230,3,3,1,812,0,280,1092,4,1,438,1550,2,1,2,7,6,0,1,202892,2007,240052,2,438,3,187885,2,173401,175202,20,241000
401,200779,191004,38,14963,1,0,180183,1,179956,181959,175985,8,5,1996,1996,171483,179803,194573,195817,156221,0,2,3,225230,3,3,1,786,0,474,1260,4,1,0,1288,1,1,3,4,6,2,4,202892,1996,240052,2,500,3,187885,2,173401,175202,15,245500
402,185224,191004,65,8767,1,0,180183,1,179956,185763,175985,7,5,2005,2005,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,24,0,1286,1310,4,1,0,1310,3,1,2,6,6,1,4,202892,2005,240052,2,400,3,187885,2,274945,272291,20,164990
403,95829,191004,60,10200,1,1,180183,1,179956,185763,175985,5,8,1940,1997,171483,179803,149841,148386,156221,0,1,3,225230,2,3,1,0,0,672,672,4,1,0,672,2,1,1,4,6,0,1,134091,1940,142156,1,240,3,187885,0,173401,175202,10,108000
404,239948,191004,93,12090,1,1,180183,1,179956,185763,210051,8,5,1998,1998,218876,179803,213732,214432,204691,650,2,3,225230,3,3,1,0,0,1141,1141,3,1,1098,2263,4,1,2,10,6,1,3,254751,1998,240052,2,420,3,187885,2,173401,146526,25,258000
405,239948,191004,69,10364,1,0,180183,1,179956,185763,210051,6,5,1995,1996,171483,179803,149422,149803,156221,0,1,3,225230,3,3,1,0,0,806,806,3,1,766,1572,3,1,1,7,6,1,3,254751,1995,240052,2,373,3,187885,2,173401,175202,25,168000
406,185224,191004,69,9991,1,0,180183,1,179956,185763,175985,4,4,1976,1993,171483,179803,175942,168112,156221,0,1,3,149805,2,3,1,1116,0,165,1281,4,1,0,1620,3,1,1,8,3,1,3,202892,1993,142156,2,490,3,187885,2,173401,175202,20,150000
407,143302,191004,51,10480,1,1,180183,1,179956,185763,143116,6,5,1936,1950,171483,179803,149422,149803,156221,0,1,3,132291,2,3,1,0,0,1064,1064,4,1,0,1639,3,1,1,6,0,0,1,134091,1936,142156,1,240,3,187885,2,173401,175202,10,115000
408,166772,191004,63,15576,1,1,180183,1,179956,185763,210051,6,7,1915,1976,171483,179803,149841,168112,156221,0,1,3,132291,3,3,1,0,0,840,840,4,1,840,1680,4,1,1,8,6,0,1,202892,1960,142156,1,308,3,187885,2,173401,175202,20,177000
409,239948,191004,109,14154,1,1,180183,1,179956,185763,210051,7,5,2006,2006,171483,179803,213732,214432,204691,350,2,3,225230,4,4,1,0,0,1063,1063,4,1,1101,2172,3,1,2,9,6,1,4,202892,2006,202068,3,947,3,187885,2,274945,272291,25,280000
410,239948,214014,85,10800,1,1,180183,1,179956,185763,210051,8,5,2007,2008,171483,179803,213732,214432,265583,100,2,3,225230,4,3,1,789,0,245,1034,4,1,1028,2078,3,1,3,8,6,1,4,202892,2008,240052,3,836,3,187885,2,274945,272291,25,339750
411,185224,191004,68,9571,1,1,180183,1,179956,185763,175985,5,3,1958,1958,171483,179803,100562,126848,156221,0,1,1,149805,2,2,1,0,0,1276,1276,2,1,0,1276,3,1,1,5,5,0,1,202892,1958,142156,1,350,3,187885,2,143973,146526,10,60000
412,129613,191004,100,34650,1,1,143104,1,179956,128432,175985,5,5,1955,1955,218876,179803,149841,148386,156221,0,1,3,149805,2,3,2,1056,0,0,1056,2,0,0,1056,3,1,1,5,6,0,1,202892,1955,240052,2,572,3,187885,2,173401,175202,10,145000
